2025-10-24  17:33:21.835 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:02.921 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:59.683 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:54.982 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:52.483 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:47.790 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:41.614 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:38.956 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:36.185 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:29.818 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:27.381 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:24.716 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:22.613 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:17.166 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:14.457 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:11.969 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:09.867 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:06.445 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:14:03.139 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:59.150 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:55.315 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:51.863 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:46.743 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:44.530 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:41.602 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:39.232 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:36.798 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:27.978 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:25.859 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:21.544 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:18.374 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:13.989 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:10.454 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:06.397 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:13:02.466 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:59.510 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:55.672 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:50.515 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:41.536 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:39.072 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:36.274 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:31.503 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:28.657 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:25.985 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:21.669 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:17.214 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:13.484 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:11.171 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:08.719 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:06.279 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:04.259 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:12:01.481 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:57.459 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:53.949 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:50.440 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:48.192 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:43.979 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:40.588 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:37.274 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:32.098 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:27.171 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:24.365 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:20.885 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:17.473 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:13.577 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:10.753 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:08.058 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:11:01.571 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:57.522 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:53.030 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:50.499 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:47.595 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:44.467 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:41.657 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:39.288 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:35.550 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:31.187 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:28.097 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:24.454 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:21.663 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:18.907 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:12.956 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:10.715 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:08.113 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:04.856 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:10:00.208 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:57.425 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:53.612 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:51.250 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:46.659 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:44.013 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:40.943 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:38.821 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:31.996 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:23.848 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:19.523 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:14.591 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:09.581 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:04.001 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:09:01.494 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:57.113 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:53.007 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:50.395 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:46.809 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:46.809 | info | hsrsrueexf22yz | output_reserve: reallocating output buffer from size 34.14 MiB to 61.11 MiB\n
2025-10-24  17:08:40.881 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:40.881 | info | hsrsrueexf22yz | output_reserve: reallocating output buffer from size 0.12 MiB to 34.14 MiB\n
2025-10-24  17:08:40.881 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | time=2025-10-24T08:08:35.655Z level=INFO source=server.go:1310 msg="llama runner started in 1.54 seconds"\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | time=2025-10-24T08:08:35.654Z level=INFO source=server.go:1272 msg="waiting for llama runner to start responding"\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | time=2025-10-24T08:08:35.654Z level=INFO source=sched.go:482 msg="loaded runners" count=1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | time=2025-10-24T08:08:35.654Z level=INFO source=server.go:1310 msg="llama runner started in 1.54 seconds"\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: graph splits = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: graph nodes  = 371\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context:        CPU compute buffer size =    23.51 MiB\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context:        CPU  output buffer size =     0.12 MiB\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: freq_scale    = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: freq_base     = 1000.0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: kv_unified    = false\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: flash_attn    = disabled\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: causal_attn   = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: n_ubatch      = 512\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: n_batch       = 512\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: n_ctx_per_seq = 2048\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: n_ctx         = 2048\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: n_seq_max     = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_context: constructing llama_context\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_init_from_model: model default pooling_type is [1], but [-1] was specified\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load_tensors:          CPU model buffer size =   260.86 MiB\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load_tensors: loading model tensors, this can take a while... (mmap = false)\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: max token length = 21\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: EOG token        = 102 '[SEP]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: LF token         = 0 '[PAD]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: MASK token       = 103 '[MASK]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: PAD token        = 0 '[PAD]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: SEP token        = 102 '[SEP]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: UNK token        = 100 '[UNK]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: EOS token        = 102 '[SEP]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: BOS token        = 101 '[CLS]'\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_merges         = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_vocab          = 30522\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: vocab type       = WPM\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: general.name     = nomic-embed-text-v1.5\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: model params     = 136.73 M\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: model type       = 137M\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: rope_finetuned   = unknown\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_ctx_orig_yarn  = 2048\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: freq_scale_train = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: freq_base_train  = 1000.0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: rope scaling     = linear\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: rope type        = 2\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: pooling type     = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: causal attn      = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_expert_used    = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_expert         = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_ff             = 3072\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_attn_scale     = 0.0e+00\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_logit_scale    = 0.0e+00\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_max_alibi_bias = 0.0e+00\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_clamp_kqv      = 0.0e+00\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_norm_rms_eps   = 0.0e+00\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: f_norm_eps       = 1.0e-12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_embd_v_gqa     = 768\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_embd_k_gqa     = 768\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_gqa            = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_embd_head_v    = 64\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_embd_head_k    = 64\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: is_swa_any       = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_swa            = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_rot            = 64\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_head_kv        = 12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_head           = 12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_layer          = 12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_embd           = 768\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: n_ctx_train      = 2048\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: vocab_only       = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: arch             = nomic-bert\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load: token to piece cache size = 0.2032 MB\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load: special tokens cache size = 5\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load:   - 102 ('[SEP]')\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load: printing all EOG tokens:\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: file size   = 260.86 MiB (16.00 BPW) \n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: file type   = F16\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | print_info: file format = GGUF V3 (latest)\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - type  f16:   61 tensors\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - type  f32:   51 tensors\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  23:               tokenizer.ggml.mask_token_id u32              = 103\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  22:                tokenizer.ggml.cls_token_id u32              = 101\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  21:            tokenizer.ggml.padding_token_id u32              = 0\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  20:          tokenizer.ggml.seperator_token_id u32              = 102\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  19:            tokenizer.ggml.unknown_token_id u32              = 100\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  18:                  tokenizer.ggml.token_type arr[i32,30522]   = [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  17:                      tokenizer.ggml.scores arr[f32,30522]   = [-1000.000000, -1000.000000, -1000.00...\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  16:                      tokenizer.ggml.tokens arr[str,30522]   = ["[PAD]", "[unused0]", "[unused1]", "...\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  15:                       tokenizer.ggml.model str              = bert\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  14:                tokenizer.ggml.eos_token_id u32              = 102\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  13:                tokenizer.ggml.bos_token_id u32              = 101\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  12:            tokenizer.ggml.token_type_count u32              = 2\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  11:                  nomic-bert.rope.freq_base f32              = 1000.000000\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv  10:                    nomic-bert.pooling_type u32              = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   9:                nomic-bert.attention.causal bool             = false\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   8:                          general.file_type u32              = 1\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   7:    nomic-bert.attention.layer_norm_epsilon f32              = 0.000000\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   6:            nomic-bert.attention.head_count u32              = 12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   5:             nomic-bert.feed_forward_length u32              = 3072\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   4:                nomic-bert.embedding_length u32              = 768\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   3:                  nomic-bert.context_length u32              = 2048\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   2:                     nomic-bert.block_count u32              = 12\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   1:                               general.name str              = nomic-embed-text-v1.5\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: - kv   0:                       general.architecture str              = nomic-bert\n
2025-10-24  17:08:40.880 | info | hsrsrueexf22yz | llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | llama_model_loader: loaded meta data with 24 key-value pairs and 112 tensors from /runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 (version GGUF V3 (latest))\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.148Z level=INFO source=server.go:1306 msg="waiting for server to become available" status="llm server loading model"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.148Z level=INFO source=server.go:1272 msg="waiting for llama runner to start responding"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.148Z level=INFO source=runner.go:828 msg=load request="{Operation:commit LoraPath:[] Parallel:1 BatchSize:512 FlashAttention:false KvSize:2048 KvCacheType: NumThreads:252 GPULayers:[] MultiUserCache:false ProjectorPath: MainGPU:0 UseMmap:false}"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.143Z level=INFO source=runner.go:929 msg="Server listening on 127.0.0.1:35041"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.141Z level=INFO source=ggml.go:104 msg=system CPU.0.LLAMAFILE=1 compiler=cgo(gcc)\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.140Z level=INFO source=runner.go:893 msg="starting go runner"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.125Z level=INFO source=server.go:545 msg=offload library=cpu layers.requested=-1 layers.model=13 layers.offload=0 layers.split=[] memory.available="[1764.5 GiB]" memory.gpu_overhead="0 B" memory.required.full="297.4 MiB" memory.required.partial="0 B" memory.required.kv="6.0 MiB" memory.required.allocations="[297.4 MiB]" memory.weights.total="260.9 MiB" memory.weights.repeating="216.1 MiB" memory.weights.nonrepeating="44.7 MiB" memory.graph.full="12.0 MiB" memory.graph.partial="12.0 MiB"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.125Z level=INFO source=memory.go:36 msg="new model will fit in available VRAM across minimum required GPUs, loading" model=/runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 library=cpu parallel=1 required="0 B" gpus=1\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.125Z level=INFO source=server.go:505 msg="system memory" total="1889.8 GiB" free="1764.4 GiB" free_swap="0 B"\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | time=2025-10-24T08:08:34.115Z level=INFO source=server.go:400 msg="starting runner" cmd="/usr/local/bin/ollama runner --model /runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 --port 35041"\n
2025-10-24  17:08:40.879 | warning | hsrsrueexf22yz | time=2025-10-24T08:08:34.115Z level=WARN source=server.go:209 msg="flash attention enabled but not supported by model"\n
2025-10-24  17:08:40.879 | warning | hsrsrueexf22yz | time=2025-10-24T08:08:34.102Z level=WARN source=server.go:174 msg="requested context size too large for model" num_ctx=8192 n_ctx_train=2048\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | llama_model_load: vocab only - skipping tensors\n
2025-10-24  17:08:40.879 | info | hsrsrueexf22yz | print_info: max token length = 21\n
